id,location
34093672,"Florida, USA"
1101891983696572416,Western WA
2273441486,Northern BC
1330081622,"Arizona, USA"
2688584306,Leon County Florida
1454969872874672129,"Texas, Outside the Matrix"
1044781720267042822,"Newark, NJ"
1306123686,"Balaclava, Melbourne"
2743822513,Malaysia
3094562948,"Calgary, AB"
67375001,Virginia
28934780,Pittsburgh
845002104557240320,"Alabama, USA"
715475186,India
22099513,everywhere you want to be
1431869097029951488,"Adelaide, South Australia"
3433475518,"Vancouver, WA"
971834625055223808,"Kashipur, Uttarakhand"
20793637,"Callaway, VA"
1246548547937243136,🇨🇦
1417640376513482754,taylor swift jungkook e jisoo
1436004721475534851,earth
2735442438,Purgatory
96386134,"Kingston, Jamaica"
411814230,"Miami, FL"
3219670842,"Los Angeles, CA"
915060518,"Tacoma, WA"
862798415536693248,New Zealand 🇳🇿
1271570963419758593,UK
1178889288143884288,"Grande Prairie, Alberta"
78884493,Bombay - India - Planet Earth
420574113,Auckland/Sydney/MtMaunganui
1177934091334742017,Republic of the Philippines
486969119,Roberts Creek
451517610,"Sioux Falls, SD"
417554736,Ann Arbor
308321267,Oz & Worldwide Walkabout
279358548,Washington state
30447502,Lair
47431423,"London, England"
222648594,New York 
17731378,"Bakersfield, CA"
764188962,"West Virginia, USA"
470587261,Florida
820999451703672832,"Scotland, United Kingdom"
736676996227334144,The Milky Way via Wakanda🙅🏾‍
184145175,United Kingdom
325387186,Somewhere
1403044885028958208,"It Sucks, Reality "
1238486083,Republic of the Philippines
29911773,Greater Toronto Area
764860854294683648,Canada
2646668161,Texas
2279225400,N.Y. U.S.A. 
133200801,Australia
158622681,"Panama City, Panama."
425580734,Southern hemisphere
467985256,His kingdom
1056544940,"Massachusetts, USA"
1392553365448675328,Dimlit corner of the innernet
1380243980118413317,lisa/solo stan
898887043,"California, USA"
1433618954,"Seattle, WA"
1404883937617494017,USA
47858151,United Kingdom
259374216,Outside as much as possible 
1349190405032710145,stealing your cookies
1324775462388830211,Bunker na Floresta Amazônica
435116234,United States
963480947982327813,"Manhattan, NY"
1693459844,Ghana 
38001539,"Oakland, California"
20022452,"Florida, USA"
1302829080644116482,obsessed with llm and jjk ♡︎
21212604,"Ottawa, Ontario"
931890449307930624,@csslrv
1445794450572197888,En el DEPA de Lisa 
1295430551122272257,"British Columbia, Canada"
175074049,"Willow Creek, EA "
1392835816142036993,USA
318581134,"Grand Rapids, MI"
80637977,"City of London, London"
1431947077404200964,"Chicago, IL"
1157150001039982592,KBC Void
1600541437,Singapore
1215698394372431872,"Vancouver, BC"
1325243352564989952,She/her
1311053894,"England, United Kingdom"
824849425809887235,"Edmond, OK"
1587260617,"Whittier, CA"
823309217280983040,"Nevada, USA"
1291347884684779520,.ae
167571859,$hile ex pais
715564193148178434,Moonship love nest ❤
47948921,"South Borneo, Indonesia"
27767824,"Pleasanton, CA"
2819120790,"Dundee, NY"
2388317300,Tx USA (X-Cali Freedom seeker)
400444178,Melbourne
381802993,"Colorado, USA"
1212399020,"Boulder, CO"
1198460486,"Upstate New York, USA"
153936345,"Beirut, Chicago, New York"
315495725,PDX
194476904,Tynedale
3226215341,he/they | 22 | dttwt
1463241366889242637,"Calgary, Alberta"
1214523064106602497,USA🇺🇸
1439020861080555521,"Arizona, USA"
852545804011175937,    F / D/SF(Ca)/milano/Sp
1084754252,"Backwoods of Ontario,Canada  "
1311053894,"England, United Kingdom"
1024321127148134406,Settler on the Wolastoq
2604042462,Probably on a bus
3273107791,Republic of Balochistan
808898097740910592,A Fly Over State
822276097014460416,"Tennessee, USA"
39939151,Florida
2916768181,Northern California
2820668748,Canberra
60768845,"Anchorage, AK"
62644902,"San Antonio, TX"
1227726331129081857,{ she / her } {minor}
223222713,milfadelphia
504266819,"Sydney,Australia"
862897388658323457,"Cheeattle, WA"
29854895,"USA, Miðgarðr"
109237362,🇺🇸 USA
2735442438,Purgatory
946862394,Toronto
1241796846965657600,United States
270281571,"Bangkok, Thailand"
1626398234,@abbynormal57
18124280,"Portland, OR"
454413334,Boston Ma
519943460,"Melbourne, Victoria"
897063573184294912,"Loch Fyne, Scotland"
2180643435,"Boca Raton, FL"
31065730,"#NRA life member - Joplin, MO"
1293824966975250433,"Toronto, Ontario"
3138090979,"Jacksonville Beach, FL"
20793637,"Callaway, VA"
4838743006,Tennessee USA
1281384165250867201,"Alabama, USA"
730244947,Vegas
41728462,WIS
405244507,Trinidad and Tobago
4821884812,"zurich, ontario "
1294731769325842432,India
71967371,Sydney
782413784,"Madison, WI"
934356780796260352,"Den Bosch, nl"
1068541352554586114,"𝐖𝐢𝐧𝐬𝐭𝐨𝐧•9EM6EL•𝐃𝐄𝐁𝐎𝐍•ᴄʜєяɪѕʜ   
 ᴛᴡɪɴs ▪︎𝐉𝐞𝐢𝐧▪︎𝐉𝐨𝐞
 ʙʀᴏ ▪︎𝐑𝐞𝐚𝐧
@𝐚𝐫𝐭𝐡𝐮𝐨𝐫𝐯𝐳 anak manja"
193458915,"Boulder, CO"
349409145,"Omaha, NE"
812360383419863040,"Boston, MA"
2661501505,TX
16340092,United States
315824764,OUT THERE 
176552555,"Sarasota, FL"
1266477301123825664,"New Delhi, India"
90949148,"Edmonton, Alberta"
926603843001028610,USA 
1298078874295648256,ATH 
967037960574160896,NYC
1462948014381690892,"Florida, USA"
950645328327319554,ประเทศไทย
1362999062111399941,Saint jérôme Quebec
2477625362,"Benton, LA"
2177566511,"New York, USA"
297070008,TX
121964906, 😷🇨🇦❤️
26543657,"ÜT: 48.879253,-123.702142"
1328265668,"Victoria, British Columbia"
17686959,Everywhere
426838321,"Onterrible, Canada "
300528341,Kelowna BC Canada
3273107791,Republic of Balochistan
113684109,"California, USA"
1399733287191515144,yep
1097538977744257030,Based in Frankfort with offices in every county
972385505068363776,Melancholy Hill
1925329314,"Western Australia, Australia"
1172985051480502273,"Cape Town, South Africa"
1119502132489539585,Money On the ground
2468049465,"Kentucky, USA"
279358548,Washington state
3267434846,"Chicago, IL"
153248720,Canada
232908057,Worldwide
1128099459353571328,"Boulder, CO"
810446113010487296,"Hampton, VA"
716219602691297280,Alabama
1415316173420433408,eKapa
44698675,India
1256621860281696256,Thailand
394603462,"Wales, United Kingdom"
143692646,Canberra
53329991,Australia
1328009971,"London, London"
1319336039832555525,11223
216194230,Roasting in the Mojave
834672494,"Fitchburg, WI"
16517761,"Memphis, TN"
819978151732412417,"Stillwater, MN"
522800798,"Denver, CO"
222888772,Texas
268385416,The North of England
1113084668625276929,Walt Disney World
1437056837531193350,In a cage at the mexico border
48118512,"Cleveland, Ohio"
1324540130825326593,"Ontario, CA"
40797900,Brighton 
2174118859,"Philadelphia, PA"
180874380,USA
171582211,"Brooklyn, NY"
1408635721150197762,Central Luzon
2825050985,Deez
67361032,"City of Presidents, Mass"
1027340514,"Arizona, USA"
1269665324456046592,"Portland, OR"
864628972834959360,Play Night In The Woods coward
1249767094763339777,"Toronto, Ontario"
780883686245838848,"Somewhere Over Here, I think"
917927083220881408,United States
1382167556757151748,"Canberra, ACT"
4428645379,California 
4090466181,U S of A baby
182300154,"Honolulu, HI"
1148877800016732161,Lisa-Nation
636735646,"Florida, USA"
1285381716471947264,Earth
1405868156397232131,Earth
1372939839537025027,Somewhere USA
1618165506,India
36808847,"San Diego, CA"
4344492673,LALISA MONEY SXY GIRL 
818609834660679680,"Joshua Tree, CA"
3236523812,"Comox Valley, British Columbia"
563264623,시드니
623492345,"Chicago, IL"
1100205983580573697,มัมหมีบึลพิ้งคึ!
11154512,"Elmhurst, IL"
705140392287580160,Suprise AZ
1132830679237046274,Scotland
1619208685,"Columbus, OH"
1168211298665914368,Rural AF
18023287,"philadelphia, pa usa"
154446486,none....
597674628,"Ontario, Canada         "
1159121633673646082,UK
331914204,Toronto
771791833,¯\_(ツ)_/¯
1426696932630671365,great lakes 
853477393108840448,⚜️ LISA's Citizens
1329777276418854912,the coolest australian
952247125185720320,കേരളം
47802880,"Chicago, IL"
1434050213170274305,"Nashville, TN"
218981783,"San Marcos, CA USA"
38158329,Land of the morning calm.
141801614,Chicago 'burbs
1317542570843688960,"Quebec, Canada"
1324228286428438529,"Chicago, Illinois "
1418010954944679950,"Chalmette, LA"
1427244185216716807,Davanagere 
1228413540182028291,"Napa, CA"
1420782152803921921,UK
2876222706,Pacific Northwest 🌦
29856805,"Washington, DC"
950592216413691904,L'manroom
1303782914182787073,diagon alley
228478310,Canada
1334248111879974912,United Kingdom
1048213193531641858,Canada
1095476718280892416,Argentina
29137381,"Long Beach, Cali"
4136809699,"Colorado, USA"
2870185546,"Boston, MA"
1060613085424013313,Singapore
19377913,Toronto ON Canada
1375871264007417860,"Hanoi, Vietnam"
270281571,"Bangkok, Thailand"
1350280561256931328,akimelo'odham&hohokam land
29296985,City of Angels
101534630,"Baton Rouge, Louisiana"
323734954,Bangkok
937687874237009922,"Kekistan, PA."
875162751907377152,...somewhere in the rv
279358548,Washington state
131199392,台湾
1034197062546595840,United States
970373395136303105,"Amherst, Pelham, Granby, MA"
1303782914182787073,diagon alley
1002990314,East Coast Bays
132854117,Melbourne
281376020,Brisbane 
2190437776,El mundo 
132500957,on the surface...
848412300579155968,"Fruit Cove, FL"
1331951559983443969,BLINK HOME
884146299855134721,Somewhere
107702315,"Thornton in Bradforddale, UK "
1314317236287475715,"Tennessee, USA"
2629489590,"laJolla, CA"
401980013,CENTRAL COAST  NSW AUSTRALIA
286028552,Midwest USA
1639741434,USA
1075250131,"Wildhorse, Nevada"
4844543293,Australia
1057237939250323456,Northern Mn
875829222543151105,Tennessee 
23370416,"Dumbreck, Glasgow"
1018082612689195008,"Massachusetts, USA"
588497903,"Cobourg, Ontario"
1400630534540304390,"Rockville, MD"
808115854210715648,"Ohio, USA"
1106648118521749505,"Orange, CA"
1180642981667364864,Main Street USA
540912385,"Alaska, USA"
1461119900055785473,"Kenosha, South Side"
840672358348218368,"Battle Ground, WA"
257096755,Thorhild Area 
1398203581015023619,Malaysia
1093717891180941312,Roamin round Cali so watch out
1303860950559158272,"Victoria, Australia"
223299206,New York
21344741,San Francisco
715326945869873153,England
1007718074357821440,"Richfield, WI"
1371984601480982529,"Ballarat, Victoria"
1320230766,Burnt Arse end of planet 
153872062,"Philadelphia, PA"
1461208842008772617,Mars
23550745,"Albany, CA"
1018660693,"Gold Coast, Queensland"
1332143134751469569,"Surrey, BC, Canada"
500316582,"Toronto, Canada"
1200841194286309378,Ireland
498314552,bengaluru
1176280214185230336,Portland and Soon in the UK!!
818014995950739457,"Winona, MN"
16832166,California
598764058,"Ontario, Canada"
201982599,"San José, Costa Rica"
1039665794601238528,gerangamete
860749715134046208,"Calgary, Alberta"
897562691715440640,In the bushes with Spicy
1041864095446618113,Brisbane Australia
1463624597593538563,"32883 Walnut Dr, Avon OH 44011"
1312348795,Connecticut
1281998654723612677,"Texas, USA"
1214131416209838080,Bogan
2559244141,"Allentown, PA"
4866163553,Nottingham
436609171,"Reading, UK"
1372482545762308096,В самом теплом углу комнаты
1387895224073015296,"Seoul, Republic of Korea"
2988771178,Wherever I am
1219158197535035392,"Tacoma, WA"
958425099782279168,"Edinburgh, Scotland"
1084911963317112832,London
1410428480723038208,"Houston, TX"
48686617,"Bengaluru, India"
1066972567943053312,"New Delhi, India"
931435298,"North Carolina, USA"
248508965,Kansas City
178319915,Baton Rouge
48845861,"Terra, Firma"
38759647,RIIIVVVVAAADAAALLEE
3167694075,"Washington, USA"
218981783,"San Marcos, CA USA"
137099636,"South West, England"
2776757302,Northern Ireland. 
93085181,"Melbourne, Victoria"
16131604,"Bangkok, Thailand"
243882040,Australia
1348982187379589120,As Far North As Possible
744590264287662080,United States
3236844964,"Tuscaloosa, AL"
1323090408730062849,"San Luis Obispo, CA"
2656907018,"Illinois, USA"
1446525067630977034,Lae  Mae Phim / Rayong TH 🇹🇭
32321142,🌈on🎮the🌹lam🦥🎨🕯🔮✨
1410404801704128519,"Brisbane, Queensland"
1451805931885400064,"Gold Canyon, AZ"
100109651,"Philadelphia, PA"
160148216,#TerraBEEEEEP0725
543177038,luctus
22179069,Michigan
967106306115911680,Planet Earth
707766407061069824,NM
1349964324299702272,Central Oregon 
1067755484399120384,Adelaide 
531697240,"Chacao,Venezuela-Columbus Ohio"
1328159063553708032,"'08, filo
multi, she/her"
1377955647686279171,United states
180615693,"Adelaide, Australia"
1404647532781879301,Flat Earth 2.0
908920122,All around New York
523776812,"Manhattan, NY"
538608797,"Tacoma, WA"
1422753274436849664,California
1267345434810265607,United States
1153303938063405057,he she 🖇
35897341,"Crossford, Scotland"
28414994,912 
992045190822092800,Republic of the Philippines
625176221,"Grand Rapids, MI"
123496358,England
16570580,"I'm more American than you are 🇺🇸🇺🇸🇺🇸  ""Surprised to hear this"" = You're a damn liar."
1019428699265830912,bathroom floor
739883281831895041,lisa’s world
1416638950941159424,"Perth, Western Australia"
2264017980,"Indianapolis, IN"
743438647,Canada
3298284956,"Manchester, England"
1065277591681200129, Ontario Canada
1276718515,"The Man, the Myth, the Legend "
829851717130858496,Canada
1350935124318318598,"Wisconsin, USA"
28744891,usually in DC area
1441438436624257025,California
246609882,"Calgary, AB"
180874380,USA
1430324745120141313,"Council Bluffs, IA"
831344977775042561,Downstate/not southern IL
1128099459353571328,"Boulder, CO"
1403032320966287361, 
1331951559983443969,BLINK HOME
1449917471972990978,She/her 07
742276472,Australia
53115768,Michigan
824030883787239425,"Minnesota, USA"
152792365,"San Antonio, Texas"
14722140,Australia
2516460061,NJ's anus
22526070,"Thunder Bay, Ontario, Canada"
86090944,Worldwide
1131603434006822912,"Florida, USA"
925228240729493504,I live OUTSIDE the NWO
9907172,Boston
1014721509045104641,"Los Angeles, CA"
2285643073,Dodging bullets in the Chi... 
1387109244286251010,"New Orleans, LA"
383589707,"Mumbai, India"
29240529,Floating in a Spaceship
983658091874054144,"England, United Kingdom"
388646207,Australia
1380243980118413317,lisa/solo stan
111556423,"London, UK"
789968348,"Guadalajara, Jalisco"
839690224640880644,Permanently Ceded Land
130588537,"Telangana, Hyderabad"
1368757017087721478,dc | uofm | she/her
1214746246549606400,Arizona
842018341,"Houston, TX and Seattle, WA"
928037438986915840,San Francisco 
3214723769,3rd planet from the sun
1399570172806057985,Bharatvarsh
1388526635918389248,"Calgary, Alberta"
21344741,San Francisco
1043444520,FL.CO.HI.NJ
315296719,"Calgary,Alberta,Canada"
474476025,"Missouri, USA"
179094902,Ohio
226406549,In Formation
1017973196325351424,"Arkansas, USA"
2279683567,♐️
507772102,"Portland, Oregon"
271212987,SoCal
1708393862,"Jersey City, New Jersey"
1434690005767753730,Here and there
76767210,Libtardia
926603843001028610,USA 
247418059,"Milton Keynes, England"
2305181856,Africa
1379905237381746688,"Traverse City, MI"
1018947652703195137,"Toronto, Ontario"
1005738156665106433,Makati City
40988576,"-33.899611,151.131907"
24234273,"-27.211287,153.019477"
951291427757047808,"Bellevue, WA"
1283014490372464641,BLACKPINK HOUSE
1101307491713990656,here
744559800877342730,"Alberta, Canada"
46592025,Chicago
178125788,Edge of the Verse
1198460486,"Upstate New York, USA"
3529369636,AVEN-forum.de
823354136863252481,Colorado Springs
17365683,Florida
1176680221472280581,ยกเลิก ม.112
1014488638908968962,"Here, there, everywhere."
35403328,chicago burbs
382848199,"Dallas, Tx"
34522964,"Toronto, Ontario"
842121044,she/they
470144025,USA
1377444605977899008,"Halton Hills, Ontario"
20665770,"Europe, US, Asia"
23429259,Everywhere I Need To Be
1213048399,Louisiana Bayou Country
1309348784330031104,Makati City
1356889729426468865,"Chicago, IL"
488968222,Northern Illinois
2188846632,"Liverpool, England"
742276472,Australia
1222389665719816197,"Atlanta, GA"
27863744,East Tennessee
20981716,Ottawa
923141068631179264,United Kingdom
292682904,$ETH WAY
828070023813963777,"New Jersey, USA"
1159881870,Somerset UK
17612956,Canada
742085711466106880,"Bakersfield, CA"
808570303051862016,Shanghai
1411844021324947459,Australia
882697727553011712,"Woodside, Queens"
1025966250,SP
485497413,Bulganwarra Country
1945916906,Mumbai
3277770284,なつこのぽんぽん　ないちゅちな〜
1439375489173491713,she/her | 16 | black
2312655710,Trinidad
1239211920890171393,"Ottawa, Ontario"
408368998,Selangor
40184883,United States
1029544640574177280,"Melbourne, Vic., Australia"
1375043686321451009,7824
17686959,Everywhere
82184065,"Dayton, Ohio"
1358499210832744448,"Washington, DC"
1641795242,Los Angeles 
886756290483044353,pshs cvc ‘22
1739847991,Northern NSW
1350562063463149572,"Lubbock, TX"
895765856675926016,Norway
3417789490,"Santiago de Compostela, Spain"
951934226932301825,In the Ether
73276861,med school 🥴
756175794410557440,Charlotte NC area
1061328718398840832,OT4 | OT12
454238095,wherever snacks are available
810599833882890240,"Melbourne, Victoria  AUSTRALIA"
1198465337915838464,🇧🇷 
443886336,G14 Classified 🤫
2932344645,"Nashville, TN"
851513787073126402,"Ottawa, Ontario"
281776264,Vancouver Island
1319336039832555525,11223
1174099964642746368,The Twilight Zone
1217528686217293824,"Brisbane, Queensland"
1329558322744356864,GJ 357 d
369518920,Northern California
848412300579155968,"Fruit Cove, FL"
395287789,"East Shoreham, NY"
1602008330,"Up the creek, no paddle."
1310442234819403777,jenlisa/chaesoo🌈👽 OT4 🖤💗
818609834660679680,"Joshua Tree, CA"
4465479552,"Palo Alto, CA"
1289604676363489285,"Calgary, Alberta"
309238549,"New York, NY"
3359231747,"Clearwater, FL, USA"
14139469,RI
1396992361620594690,Canada
1312204577693937664,South Africa 
3219670842,"Los Angeles, CA"
1369300408871583744,With all the Whos in Whoville
1151745624678621184,"California, USA, Terra, Sol"
1238563462470455297,Worldwide!
1305071402412912640,"Newaygo, Michigan"
1056265430036299779,"Minneapolis, MN"
1336100329906184196,Earth
827232362446491648,"Idaho, USA"
1434050213170274305,"Nashville, TN"
204447908,"Floriduh, USA"
33275038,"ÜT: 18.003908,-76.784123"
1242629674813075456,"Amherst, NY"
117830933,United States
282790593,Yooper
1224414657781346305,"3207 37th Ave, Minneapolis, MN"
860610541,"Idaho, USA"
885687068,"Louisiana, USA"
1415104426700808195,Hawaii
903822128155262976,Australia
920786908342636545,USA
2176963232,#MotionGraphics
3298284956,"Manchester, England"
830607041752342533,Earth
3718495642,"Scotland, United Kingdom"
2935821893,"California, USA"
1281384165250867201,"Alabama, USA"
21212604,"Ottawa, Ontario"
2845722575,"Winnipeg, Manitoba"
17885569,Victoria Australia
777156552,"Colorado, USA"
846862187431788544,"Los Angeles, CA"
785404380606455808,"Tucson, AZ"
394603462,"Wales, United Kingdom"
1433715959437701120,"Harare, Zimbabwe"
339602964,Glaciers of Icewrack
14102928,NorCal
340999034,parler.com
3832701,Los Angeles
849955489936965632,"Hartford, Connecticut, USA"
66907745,"Canberra, Australia"
23024891,USA
1010842557255782401,"Yogyakarta, Indonesia"
205789731,"Belfast, Northern Ireland"
823265236916416512,Greater Vancouver
1096574186716225536,Mtns of San Bernardino County
2526279629,"Florida, USA"
1400046296,Ontario Canada
1244571397382443011,UK 
1207281346302955520,Jamaica
1363134325252792323,Arizona
51145838,Indonesia
570121611,"Royal Oak, Michigan"
1438000968,"Sydney, New South Wales"
100366906,Northern Colorado
606571099,Sydney
235841871,"Atlanta, GA"
1463167599802564620,"Manhattan, NY"
19477164,"Melbourne, Australia"
1578331915,"California, USA"
248022226,"London, Ontario"
4019537903,"Stockton, CA"
1308197716699168768,"Melbourne, Victoria"
812720681263636480,California
1316376704240156673,Sunset
1106034726911893504,6𝕃 𝕚𝕤 𝕕𝕒 𝔹𝔼𝕊𝕋
2981776113,"Kentucky, USA"
57823106,Wakanda Forever 
189406309,Manitoba
30723040,Worldwide
921166621,"Mission District,San Francisco"
1317093568377479170,Global
816357733930856448,"Macomb County, Michigan "
1332143134751469569,"Surrey, BC, Canada"
1427034646940901382,🌎
1437776883060551683,London
3718495642,"Scotland, United Kingdom"
1246747536037117952,All over UK
2821395707,CANADA
1135558604369514497,A Boss; Blinks GO AWAY 🦎 
4851314309,Satellite Of Love
825488038608384000,Michigan
161166516,"Bendigo, Victoria, Australia"
19038210,"Music City, USA - NashVegas"
870031147538960385,Oregon
433846277,"Calgary,Alberta (but wanders)"
1368536489731051527,India
2497496083,Exeter
1345289948199436288,"Calabarzon, Republic of the Ph"
1398090512,"Brooklyn, NY"
18737220,"Albuquerque, NM"
953843209582489600,"Phoenix, AZ"
15046635,New Zealand.
443271813,cincinnati
1606480502,"Arizona, USA"
715178088707981313,"Hibrizi, sutisna, watterson."
435116234,United States
4900401438,TEXAS...where else?
1355557646183628801,The Dawg Pound
2479088160,Canberra
181318671,"Tasmania, Australia"
824690719864528896,"Colorado, USA"
431762931,"Cambridge, MA"
829820934370516993,United States
22099513,everywhere you want to be
868456921690513408,"In the Midwest USA, 3rd Rock from the Sun, in an infinite universe."
1446643145916117002,Australia
54122635,"Grand Rapids, MI"
83603493,"New York, NY"
1209062155707793410,"Manila, Philippines"
1143908639876485120,Seattle
1274564780028641281,"San Diego, CA"
3261328393,"Redfern, Sydney"
1271747257663197186,EU
141584822,New Delhi
1178449438739718144,"Arizona, USA"
1074647755,"Tabasco, México"
987694579,"Ohio, USA"
983658091874054144,"England, United Kingdom"
2190386989,"Waterford, Ireland"
1426168092422512643,"Kumasi, Ghana"
326130014,"Detroit, Michigan"
35257944,East Of the Missippi / USA 
3841705033,California
1358248026838474755,"Southeast, USA"
883339591490695170,Not your fantasy land
1455733932033384449,Yukihiro
1325473043498545153,"NewPort News, VirginYAH"
1437776883060551683,London
2564353666,NYS Swamp Central
915991337933078531,"Onterrible, Chinada"
1351205298585935873,"Newcastle, New South Wales"
928862103431254016,"Arlington, TX"
605857868,"Virginia, USA"
23098409,New England
32440103,"East Garafraxa, Ontario"
598452532,"hamilton, ontario "
16570580,"I'm more American than you are 🇺🇸🇺🇸🇺🇸  ""Surprised to hear this"" = You're a damn liar."
1419126443166949376,ash follows ♡
805136687403778048,"Virginia, USA"
2497496083,Exeter
863851799907897346,"Branson, MO"
1260414789895028737,United States
495013681,"New York, USA"
138025229,Behind The Wheel
23655688,"ÜT: 45.246915,-76.163963"
1136824168878551040,"Sydney, New South Wales"
1414838224493580289,planet 🌏 
828847819184156672,Colorado
1093478098790543360,"Long An, Việt Nam"
18399014,Montréal
994154348920954880,Twitter CENSORS/Shadow Bans
812268274541072384,GETTR/Gab
1427513309360795675,Amsterdam
613302058,Bangkok/Thailand
2380932103,บ้านสามีที่กรุงโซล
266038160,Madeira
1341619478115717120,Earth
1435696338214211586,Canada
2651167933,✋
394603462,"Wales, United Kingdom"
56404068,varies
953694568230391808,"Chachoengsao, Thailand"
936080878744276992,"Georgia, USA"
1181743457704058881,"New York, USA"
327716441,NJ
19968144,Wherever life takes me... 
860974889007685633,Blue dot in Qtah 
26106136,"Seattle, WA"
1295803342162210817,"Brooklyn, NY "
1006906554,"Lexington, KY"
983658091874054144,"England, United Kingdom"
1426168092422512643,"Kumasi, Ghana"
1429278634464976897,somewhere
886903154,"Coatepec, Veracruz de Ignacio"
1109118375886766119,"Kansas City, MO"
4422947375,"Georgia, USA"
416965012,Maleny
2697840079,"Nova Scotia, Canada"
823906400,"Portland, OR"
27018397,"Toronto, Canada"
1010842557255782401,"Yogyakarta, Indonesia"
1855512596,Canada
3193157344,"East Tennessee, USA"
20802692,Canberra ACT Australia
1025617471,"Victoria, BC"
811441952,"New Orleans, LA"
216736363,NYC!
69038967,Playa del Carmen
975566592720306177,"Selangor, Malaysia"
1242438280492331010,"New York, USA"
1402374260077731844,"Illinois, USA"
3464917999,United States
237612784,"Gubbi Gubbi, Sunshine Coast"
2286813090,"Jammu,J&K (India)"
822276097014460416,"Tennessee, USA"
1422709922882535428,"Brooklyn, NY"
343669088,Novi Sad
1328009971,"London, London"
1378785200189095938,"London, England"
750854220585336833,AZ
1224526802107977729,ROSÉ SOLO
55396121,"Phoenix, AZ"
479387351,"Chhuikhadan, India"
3145654568,pdx
1209062155707793410,"Manila, Philippines"
9897602,West Philadelphia
310551844,Barbados
2192165242,Philly 
1324830614256783362,"Georgia, USA"
719935968866734081,"Santa Barbara, CA"
1358169839010009088,"Barrie, Ontario"
84371888,Brazil
1449541053703356416,"Melbourne, Victoria"
247935391,"Milwaukee, WI"
971539786543411205,Ontario...sadly.
1358951946,Jakarta
1407778962894381061,Texas 
224297776,The Great North Woods
1043278330747924480,Canada
1389491085026594825,she/her
1105764288852054016,"Denver, CO"
23098409,New England
14102928,NorCal
2768501,Australia
19747577,"Seattle, WA"
294438257,"San Francisco, CA"
321954654,"New York, NY"
190835936,Australia
1060852075175665664,"Logan, Queensland"
33274703,the mitten 
725683419993133056,"Texas, USA"
216736363,NYC!
705140392287580160,Suprise AZ
402831407,"Raleigh, NC"
55396121,"Phoenix, AZ"
1405962195805126656,"Belgium, de Vlaamse Hei"
49818676,"Middlesbrough, England"
552224163,United States
2440473013,Swindle Alley
734801116676902912,"Paris, France"
1176680221472280581,ยกเลิก ม.112
917930411946229760,Austerity riots & Proxy wars
55309171,"Pittsburgh, PA"
1006567438148763648,"Hyderabad, India"
588983101,"Griffith, NSW"
33922760,Kaurna Land
1201816463750791168,บนดิน
234754588,"Montana, USA"
1041864095446618113,Brisbane Australia
167266193,Louisiana
1033719181554765824,Singapore
486969119,Roberts Creek
20412396,"Tennessee, USA"
1272706401220132864,"Salt Lake City, UT"
2315474990,Lucknow
1446643145916117002,Australia
1054950476217749504,INDIVIDUAL MERIT FIRST & LAST
2493810895,Glendale Arizona
298589738,"Toronto, Canada"
49372362,Georgia 
771542529875464194,United States
1422920283128623112,Malaysia
1324228286428438529,"Chicago, Illinois "
997281206516383745,Canada
1165603146434895873,Hong Kong
3018440055,"McHenry, IL"
1354352474367254531,Blackbutt Creek
23098409,New England
543710112,"Gatineau, Québec"
83342686,Epping
462142965,"Sam's Clam Disco, CA"
4823216548,"Cape Town, South Africa"
1084911963317112832,London
1438106522589011974,Black Boot State
28757610,Earth
1253062508383997952,"Gwalior, California"
1034197062546595840,United States
1164839793173225474,Australia 
418509252,DC
1150360182725206017,USA
160039978,Minding my business
20665770,"Europe, US, Asia"
1137192903393067009,"Waukee, IA"
1012355122658242561,United States
474476025,"Missouri, USA"
2202531854,Seattle WA
758709829066252288,United States
941097904919298049,Australia
722574734,"Edmonton, Alberta, Canada"
745881808303185920,faketown
1408385494027755526,"West Palm Beach, FL"
2877219241,India
14102928,NorCal
168013772,"Texas, USA"
1128099459353571328,"Boulder, CO"
119481083,United States
1412129260786130948,"Brampton, Ontario"
975615411520724992,Magyarország
1531185990,"Los Angeles, California"
1441792976741564424,"Toronto, Ontario"
269581619,"Hindmarsh, Adelaide"
1430324745120141313,"Council Bluffs, IA"
903489222685769729,"The fucking moon, babeeeeeeey!"
1147865355332620288,"Washington, USA"
990244890175995904,Everywhere
37606174,"3.08416,101.718654"
4765182594,⚠️MINORS BLOCKED ON SIGHT⚠️
715362236,Virginia
863637194,"Madrid, Comunidad de Madrid"
1015198219939135488,日本
1041864095446618113,Brisbane Australia
40189032,Sydney
1166457299256217601,Hong Kong🇭🇰
19038210,"Music City, USA - NashVegas"
1324754312636125184,"Florida, USA"
16031008,"iPhone: 39.653076,-105.141037"
1317448890422075394,Port Isabel Tx
727097960,"Ontario, Canada"
819488774,"Halifax, Nova Scotia"
1176680221472280581,ยกเลิก ม.112
718819074701074433,Martinique 🇲🇶
69155524,"Aurora, CO"
3369331810,"Alabama, USA"
243458642,"Ohio, USA"
2557458888,Texas
3718495642,"Scotland, United Kingdom"
266252872,Unceded Huchiun Land
1369453324831911936,"Illinois, USA"
4741125348,"Rockett , Tx."
2252033562,"California, USA"
1368392075667005445,"Ohio, USA"
2946896665,"Indio, CA"
208611424,"Austin, TX"
135352709,"Rochester, NY"
2160017030,"Alaska, USA"
249104247,"South West, England"
184145175,United Kingdom
